code,name,symbol
000629.SZ,钒钛股份,sz000629
000630.SZ,铜陵有色,sz000630
000631.SZ,顺发恒能,sz000631
000632.SZ,三木集团,sz000632
000633.SZ,合金投资,sz000633
000635.SZ,英 力 特,sz000635
000636.SZ,风华高科,sz000636
000637.SZ,茂化实华,sz000637
000638.SZ,*ST万方,sz000638
000639.SZ,西王食品,sz000639
000650.SZ,仁和药业,sz000650
000651.SZ,格力电器,sz000651
000652.SZ,泰达股份,sz000652
000655.SZ,金岭矿业,sz000655
000656.SZ,*ST金科,sz000656
000657.SZ,中钨高新,sz000657
000659.SZ,珠海中富,sz000659
000661.SZ,长春高新,sz000661
000663.SZ,永安林业,sz000663
000665.SZ,湖北广电,sz000665
000668.SZ,*ST荣控,sz000668
000669.SZ,ST金鸿,sz000669
000670.SZ,盈方微,sz000670
000672.SZ,上峰水泥,sz000672
000676.SZ,智度股份,sz000676
000677.SZ,恒天海龙,sz000677
000678.SZ,襄阳轴承,sz000678
000679.SZ,大连友谊,sz000679
000680.SZ,山推股份,sz000680
000681.SZ,视觉中国,sz000681
000682.SZ,东方电子,sz000682
000683.SZ,博源化工,sz000683
000685.SZ,中山公用,sz000685
000686.SZ,东北证券,sz000686
000688.SZ,国城矿业,sz000688
000690.SZ,宝新能源,sz000690
000691.SZ,*ST亚太,sz000691
000692.SZ,惠天热电,sz000692
000695.SZ,滨海能源,sz000695
000697.SZ,*ST炼石,sz000697
000698.SZ,ST沈化,sz000698
000700.SZ,模塑科技,sz000700
000701.SZ,厦门信达,sz000701
000702.SZ,正虹科技,sz000702
000703.SZ,恒逸石化,sz000703
000705.SZ,浙江震元,sz000705
000707.SZ,双环科技,sz000707
000708.SZ,中信特钢,sz000708
000709.SZ,河钢股份,sz000709
000710.SZ,贝瑞基因,sz000710
000711.SZ,ST京蓝,sz000711
000712.SZ,锦龙股份,sz000712
000713.SZ,国投丰乐,sz000713
000715.SZ,中兴商业,sz000715
000716.SZ,黑芝麻,sz000716
000717.SZ,中南股份,sz000717
000718.SZ,苏宁环球,sz000718
000719.SZ,中原传媒,sz000719
000720.SZ,新能泰山,sz000720
000721.SZ,西安饮食,sz000721
000722.SZ,湖南发展,sz000722
000723.SZ,美锦能源,sz000723
000725.SZ,京东方Ａ,sz000725
000726.SZ,鲁 泰Ａ,sz000726
000727.SZ,冠捷科技,sz000727
000728.SZ,国元证券,sz000728
000729.SZ,燕京啤酒,sz000729
000731.SZ,四川美丰,sz000731
000733.SZ,振华科技,sz000733
000735.SZ,罗 牛 山,sz000735
000736.SZ,*ST中地,sz000736
000737.SZ,北方铜业,sz000737
000738.SZ,航发控制,sz000738
000739.SZ,普洛药业,sz000739
000750.SZ,国海证券,sz000750
000751.SZ,锌业股份,sz000751
000752.SZ,ST西发,sz000752
000753.SZ,漳州发展,sz000753
000755.SZ,山西高速,sz000755
000756.SZ,新华制药,sz000756
000757.SZ,浩物股份,sz000757
000758.SZ,中色股份,sz000758
000759.SZ,中百集团,sz000759
000761.SZ,本钢板材,sz000761
000762.SZ,西藏矿业,sz000762
000766.SZ,通化金马,sz000766
000767.SZ,晋控电力,sz000767
000768.SZ,中航西飞,sz000768
000776.SZ,广发证券,sz000776
000777.SZ,中核科技,sz000777
000778.SZ,新兴铸管,sz000778
000779.SZ,甘咨询,sz000779
000782.SZ,恒申新材,sz000782
000783.SZ,长江证券,sz000783
000785.SZ,居然智家,sz000785
000786.SZ,北新建材,sz000786
000788.SZ,北大医药,sz000788
000789.SZ,万年青,sz000789
000790.SZ,华神科技,sz000790
000791.SZ,甘肃能源,sz000791
000792.SZ,盐湖股份,sz000792
000793.SZ,ST华闻,sz000793
000795.SZ,英洛华,sz000795
000796.SZ,凯撒旅业,sz000796
000797.SZ,中国武夷,sz000797
000798.SZ,中水渔业,sz000798
000799.SZ,酒鬼酒,sz000799
000800.SZ,一汽解放,sz000800
000801.SZ,四川九洲,sz000801
000802.SZ,北京文化,sz000802
000803.SZ,山高环能,sz000803
000807.SZ,云铝股份,sz000807
000809.SZ,和展能源,sz000809
000810.SZ,创维数字,sz000810
000811.SZ,冰轮环境,sz000811
000812.SZ,陕西金叶,sz000812
000813.SZ,德展健康,sz000813
000815.SZ,美利云,sz000815
000816.SZ,智慧农业,sz000816
000818.SZ,航锦科技,sz000818
000819.SZ,岳阳兴长,sz000819
000820.SZ,*ST节能,sz000820
000821.SZ,京山轻机,sz000821
000822.SZ,山东海化,sz000822
000823.SZ,超声电子,sz000823
000825.SZ,太钢不锈,sz000825
000826.SZ,启迪环境,sz000826
000828.SZ,东莞控股,sz000828
000829.SZ,天音控股,sz000829
000830.SZ,鲁西化工,sz000830
000831.SZ,中国稀土,sz000831
000833.SZ,粤桂股份,sz000833
000837.SZ,秦川机床,sz000837
000838.SZ,财信发展,sz000838
000839.SZ,国安股份,sz000839
000848.SZ,承德露露,sz000848
000850.SZ,华茂股份,sz000850
000852.SZ,石化机械,sz000852
000856.SZ,冀东装备,sz000856
000858.SZ,五 粮 液,sz000858
000859.SZ,国风新材,sz000859
000860.SZ,顺鑫农业,sz000860
000862.SZ,银星能源,sz000862
000863.SZ,三湘印象,sz000863
000868.SZ,安凯客车,sz000868
000869.SZ,张 裕Ａ,sz000869
000875.SZ,吉电股份,sz000875
000876.SZ,新 希 望,sz000876
000877.SZ,天山股份,sz000877
000878.SZ,云南铜业,sz000878
000880.SZ,潍柴重机,sz000880
000881.SZ,中广核技,sz000881
000882.SZ,华联股份,sz000882
000883.SZ,湖北能源,sz000883
000885.SZ,城发环境,sz000885
000886.SZ,海南高速,sz000886
000887.SZ,中鼎股份,sz000887
000888.SZ,峨眉山Ａ,sz000888
000889.SZ,中嘉博创,sz000889
000890.SZ,法尔胜,sz000890
000892.SZ,欢瑞世纪,sz000892
000893.SZ,亚钾国际,sz000893
000895.SZ,双汇发展,sz000895
000897.SZ,津滨发展,sz000897
000898.SZ,鞍钢股份,sz000898
000899.SZ,赣能股份,sz000899
000900.SZ,现代投资,sz000900
000901.SZ,航天科技,sz000901
000902.SZ,新洋丰,sz000902
000903.SZ,ST云动,sz000903
000905.SZ,厦门港务,sz000905
000906.SZ,浙商中拓,sz000906
000908.SZ,*ST景峰,sz000908
000909.SZ,ST数源,sz000909
000910.SZ,大亚圣象,sz000910
000911.SZ,广农糖业,sz000911
000912.SZ,泸天化,sz000912
000913.SZ,钱江摩托,sz000913
000915.SZ,华特达因,sz000915
000917.SZ,电广传媒,sz000917
000919.SZ,金陵药业,sz000919
000920.SZ,沃顿科技,sz000920
000921.SZ,海信家电,sz000921
000922.SZ,佳电股份,sz000922
000923.SZ,河钢资源,sz000923
000925.SZ,众合科技,sz000925
000926.SZ,福星股份,sz000926
000927.SZ,中国铁物,sz000927
000928.SZ,中钢国际,sz000928
000929.SZ,*ST兰黄,sz000929
000930.SZ,中粮科技,sz000930
000931.SZ,中 关 村,sz000931
000932.SZ,华菱钢铁,sz000932
000933.SZ,神火股份,sz000933
000935.SZ,四川双马,sz000935
000936.SZ,华西股份,sz000936
000937.SZ,冀中能源,sz000937
000938.SZ,紫光股份,sz000938
000948.SZ,南天信息,sz000948
000949.SZ,新乡化纤,sz000949
000950.SZ,重药控股,sz000950
000951.SZ,中国重汽,sz000951
000952.SZ,广济药业,sz000952
000953.SZ,河化股份,sz000953
000955.SZ,欣龙控股,sz000955
000957.SZ,中通客车,sz000957
000958.SZ,电投产融,sz000958
000959.SZ,首钢股份,sz000959
000960.SZ,锡业股份,sz000960
000962.SZ,东方钽业,sz000962
000963.SZ,华东医药,sz000963
000965.SZ,天保基建,sz000965
000966.SZ,长源电力,sz000966
000967.SZ,盈峰环境,sz000967
000968.SZ,蓝焰控股,sz000968
000969.SZ,安泰科技,sz000969
000970.SZ,中科三环,sz000970
000972.SZ,*ST中基,sz000972
000973.SZ,佛塑科技,sz000973
000975.SZ,山金国际,sz000975
000977.SZ,浪潮信息,sz000977
000978.SZ,桂林旅游,sz000978
000980.SZ,众泰汽车,sz000980
000981.SZ,山子高科,sz000981
000983.SZ,山西焦煤,sz000983
000985.SZ,大庆华科,sz000985
000987.SZ,越秀资本,sz000987
000988.SZ,华工科技,sz000988
000989.SZ,九芝堂,sz000989
000990.SZ,诚志股份,sz000990
000993.SZ,闽东电力,sz000993
000995.SZ,皇台酒业,sz000995
000997.SZ,新 大 陆,sz000997
000998.SZ,隆平高科,sz000998
000999.SZ,华润三九,sz000999
001201.SZ,东瑞股份,sz001201
001202.SZ,炬申股份,sz001202
001203.SZ,大中矿业,sz001203
001205.SZ,盛航股份,sz001205
001206.SZ,依依股份,sz001206
001207.SZ,联科科技,sz001207
001208.SZ,华菱线缆,sz001208
001209.SZ,洪兴股份,sz001209
001210.SZ,金房能源,sz001210
001211.SZ,双枪科技,sz001211
001212.SZ,中旗新材,sz001212
001213.SZ,中铁特货,sz001213
001215.SZ,千味央厨,sz001215
001216.SZ,华瓷股份,sz001216
001217.SZ,华尔泰,sz001217
001218.SZ,丽臣实业,sz001218
001219.SZ,青岛食品,sz001219
001221.SZ,悍高集团,sz001221
001222.SZ,源飞宠物,sz001222
001223.SZ,欧克科技,sz001223
001225.SZ,和泰机电,sz001225
001226.SZ,拓山重工,sz001226
001227.SZ,兰州银行,sz001227
001228.SZ,永泰运,sz001228
001229.SZ,魅视科技,sz001229
001230.SZ,劲旅环境,sz001230
001231.SZ,农心科技,sz001231
001233.SZ,C海安,sz001233
001234.SZ,泰慕士,sz001234
001236.SZ,弘业期货,sz001236
001238.SZ,浙江正特,sz001238
001239.SZ,永达股份,sz001239
001255.SZ,博菲电气,sz001255
001256.SZ,炜冈科技,sz001256
001258.SZ,立新能源,sz001258
001259.SZ,利仁科技,sz001259
001260.SZ,坤泰股份,sz001260
001266.SZ,宏英智能,sz001266
001267.SZ,汇绿生态,sz001267
001268.SZ,联合精密,sz001268
001269.SZ,欧晶科技,sz001269
001270.SZ,*ST铖昌,sz001270
001277.SZ,速达股份,sz001277
001278.SZ,一彬科技,sz001278
001279.SZ,强邦新材,sz001279
001282.SZ,三联锻造,sz001282
001283.SZ,豪鹏科技,sz001283
001285.SZ,瑞立科密,sz001285
001286.SZ,陕西能源,sz001286
001287.SZ,中电港,sz001287
001288.SZ,运机集团,sz001288
001289.SZ,龙源电力,sz001289
001296.SZ,长江材料,sz001296
001298.SZ,好上好,sz001298
001299.SZ,美能能源,sz001299
001300.SZ,三柏硕,sz001300
001301.SZ,尚太科技,sz001301
001306.SZ,夏厦精密,sz001306
001308.SZ,康冠科技,sz001308
001309.SZ,德明利,sz001309
001311.SZ,多利科技,sz001311
001313.SZ,粤海饲料,sz001313
001314.SZ,亿道信息,sz001314
001316.SZ,润贝航科,sz001316
001317.SZ,三羊马,sz001317
001318.SZ,阳光乳业,sz001318
001319.SZ,铭科精技,sz001319
001322.SZ,箭牌家居,sz001322
001323.SZ,慕思股份,sz001323
001324.SZ,长青科技,sz001324
001326.SZ,联域股份,sz001326
001328.SZ,登康口腔,sz001328
001330.SZ,博纳影业,sz001330
001331.SZ,胜通能源,sz001331
001332.SZ,锡装股份,sz001332
001333.SZ,光华股份,sz001333
001335.SZ,信凯科技,sz001335
001336.SZ,楚环科技,sz001336
001337.SZ,四川黄金,sz001337
001338.SZ,永顺泰,sz001338
001339.SZ,智微智能,sz001339
001356.SZ,富岭股份,sz001356
001358.SZ,兴欣新材,sz001358
001359.SZ,平安电工,sz001359
001360.SZ,南矿集团,sz001360
001366.SZ,播恩集团,sz001366
001367.SZ,海森药业,sz001367
001368.SZ,通达创智,sz001368
001373.SZ,翔腾新材,sz001373
001376.SZ,百通能源,sz001376
001378.SZ,德冠新材,sz001378
001379.SZ,腾达科技,sz001379
001380.SZ,华纬科技,sz001380
001382.SZ,新亚电缆,sz001382
001386.SZ,马可波罗,sz001386
001387.SZ,雪祺电气,sz001387
001388.SZ,信通电子,sz001388
001389.SZ,广合科技,sz001389
001390.SZ,古麒绒材,sz001390
001391.SZ,国货航,sz001391
001395.SZ,亚联机械,sz001395
001400.SZ,江顺科技,sz001400
001696.SZ,宗申动力,sz001696
001872.SZ,招商港口,sz001872
001896.SZ,豫能控股,sz001896
001914.SZ,招商积余,sz001914
001965.SZ,招商公路,sz001965
001979.SZ,招商蛇口,sz001979
002001.SZ,新 和 成,sz002001
002003.SZ,伟星股份,sz002003
002004.SZ,华邦健康,sz002004
002005.SZ,ST德豪,sz002005
002006.SZ,精工科技,sz002006
002007.SZ,华兰生物,sz002007
002008.SZ,大族激光,sz002008
002009.SZ,天奇股份,sz002009
002010.SZ,传化智联,sz002010
002011.SZ,盾安环境,sz002011
002012.SZ,凯恩股份,sz002012
002014.SZ,永新股份,sz002014
002015.SZ,协鑫能科,sz002015
002016.SZ,世荣兆业,sz002016
002017.SZ,东信和平,sz002017
002019.SZ,亿帆医药,sz002019
002020.SZ,京新药业,sz002020
002021.SZ,中捷资源,sz002021
002022.SZ,科华生物,sz002022
002023.SZ,海特高新,sz002023
002024.SZ,ST易购,sz002024
002025.SZ,航天电器,sz002025
002026.SZ,山东威达,sz002026
002027.SZ,分众传媒,sz002027
002028.SZ,思源电气,sz002028
002029.SZ,七 匹 狼,sz002029
002030.SZ,达安基因,sz002030
002031.SZ,巨轮智能,sz002031
002032.SZ,苏 泊 尔,sz002032
002033.SZ,丽江股份,sz002033
002034.SZ,旺能环境,sz002034
002035.SZ,华帝股份,sz002035
002036.SZ,联创电子,sz002036
002037.SZ,保利联合,sz002037
002038.SZ,双鹭药业,sz002038
002039.SZ,黔源电力,sz002039
002040.SZ,南 京 港,sz002040
002041.SZ,登海种业,sz002041
002042.SZ,华孚时尚,sz002042
002043.SZ,兔 宝 宝,sz002043
002044.SZ,美年健康,sz002044
002045.SZ,国光电器,sz002045
002046.SZ,国机精工,sz002046
002047.SZ,*ST宝鹰,sz002047
002048.SZ,宁波华翔,sz002048
002049.SZ,紫光国微,sz002049
002050.SZ,三花智控,sz002050
002051.SZ,中工国际,sz002051
002052.SZ,同洲电子,sz002052
002053.SZ,云南能投,sz002053
002054.SZ,德美化工,sz002054
002055.SZ,得润电子,sz002055
002056.SZ,横店东磁,sz002056
002057.SZ,中钢天源,sz002057
002058.SZ,*ST威尔,sz002058
002059.SZ,云南旅游,sz002059
002060.SZ,广东建工,sz002060
002061.SZ,浙江交科,sz002061
002062.SZ,宏润建设,sz002062
002063.SZ,远光软件,sz002063
002064.SZ,华峰化学,sz002064
002065.SZ,东华软件,sz002065
002066.SZ,瑞泰科技,sz002066
002067.SZ,景兴纸业,sz002067
002068.SZ,黑猫股份,sz002068
002069.SZ,獐子岛,sz002069
002072.SZ,凯瑞德,sz002072
002073.SZ,软控股份,sz002073
002074.SZ,国轩高科,sz002074
002075.SZ,沙钢股份,sz002075
002076.SZ,*ST星光,sz002076
002077.SZ,大港股份,sz002077
002078.SZ,太阳纸业,sz002078
002079.SZ,苏州固锝,sz002079
002080.SZ,中材科技,sz002080
002081.SZ,金 螳 螂,sz002081
002082.SZ,万邦德,sz002082
002083.SZ,孚日股份,sz002083
002084.SZ,海鸥住工,sz002084
002085.SZ,万丰奥威,sz002085
002086.SZ,东方海洋,sz002086
002088.SZ,鲁阳节能,sz002088
002090.SZ,金智科技,sz002090
002091.SZ,江苏国泰,sz002091
002092.SZ,中泰化学,sz002092
002093.SZ,国脉科技,sz002093
002094.SZ,青岛金王,sz002094
002095.SZ,生 意 宝,sz002095
002096.SZ,易普力,sz002096
002097.SZ,山河智能,sz002097
002098.SZ,浔兴股份,sz002098
002099.SZ,海翔药业,sz002099
002100.SZ,天康生物,sz002100
002101.SZ,广东鸿图,sz002101
002102.SZ,能特科技,sz002102
002103.SZ,广博股份,sz002103
002104.SZ,恒宝股份,sz002104
002105.SZ,信隆健康,sz002105
002106.SZ,莱宝高科,sz002106
002107.SZ,沃华医药,sz002107
002108.SZ,沧州明珠,sz002108
002109.SZ,兴化股份,sz002109
002110.SZ,三钢闽光,sz002110
002111.SZ,威海广泰,sz002111
002112.SZ,三变科技,sz002112
002114.SZ,罗平锌电,sz002114
002115.SZ,三维通信,sz002115
002116.SZ,中国海诚,sz002116
002117.SZ,东港股份,sz002117
002119.SZ,康强电子,sz002119
002120.SZ,韵达股份,sz002120
002121.SZ,科陆电子,sz002121
002122.SZ,ST汇洲,sz002122
002123.SZ,梦网科技,sz002123
002124.SZ,天邦食品,sz002124
002125.SZ,湘潭电化,sz002125
002126.SZ,银轮股份,sz002126
002127.SZ,南极电商,sz002127
002128.SZ,电投能源,sz002128
002129.SZ,TCL中环,sz002129
002130.SZ,沃尔核材,sz002130
002131.SZ,利欧股份,sz002131
002132.SZ,恒星科技,sz002132
002133.SZ,广宇集团,sz002133
002134.SZ,天津普林,sz002134
002135.SZ,东南网架,sz002135
002136.SZ,安 纳 达,sz002136
002137.SZ,实益达,sz002137
002138.SZ,顺络电子,sz002138
002139.SZ,拓邦股份,sz002139
002140.SZ,东华科技,sz002140
002141.SZ,贤丰控股,sz002141
002142.SZ,宁波银行,sz002142
002144.SZ,宏达高科,sz002144
002145.SZ,钛能化学,sz002145
002146.SZ,荣盛发展,sz002146
002148.SZ,北纬科技,sz002148
002149.SZ,西部材料,sz002149
002150.SZ,通润装备,sz002150
002151.SZ,北斗星通,sz002151
002152.SZ,广电运通,sz002152
002153.SZ,石基信息,sz002153
002154.SZ,报 喜 鸟,sz002154
002155.SZ,湖南黄金,sz002155
002156.SZ,通富微电,sz002156
002157.SZ,正邦科技,sz002157
002158.SZ,汉钟精机,sz002158
002159.SZ,三特索道,sz002159
002160.SZ,常铝股份,sz002160
002161.SZ,远 望 谷,sz002161
002162.SZ,悦心健康,sz002162
002163.SZ,海南发展,sz002163
002164.SZ,宁波东力,sz002164
002165.SZ,红 宝 丽,sz002165
002166.SZ,莱茵生物,sz002166
002167.SZ,东方锆业,sz002167
002168.SZ,*ST惠程,sz002168
002169.SZ,智光电气,sz002169
002170.SZ,芭田股份,sz002170
002171.SZ,楚江新材,sz002171
002172.SZ,澳洋健康,sz002172
002173.SZ,创新医疗,sz002173
002174.SZ,游族网络,sz002174
002175.SZ,东方智造,sz002175
002176.SZ,江特电机,sz002176
002177.SZ,御银股份,sz002177
002178.SZ,延华智能,sz002178
002179.SZ,中航光电,sz002179
002180.SZ,纳思达,sz002180
002181.SZ,粤 传 媒,sz002181
002182.SZ,宝武镁业,sz002182
002183.SZ,怡 亚 通,sz002183
002184.SZ,海得控制,sz002184
002185.SZ,华天科技,sz002185
002186.SZ,全 聚 德,sz002186
002187.SZ,广百股份,sz002187
002188.SZ,中天服务,sz002188
002189.SZ,中光学,sz002189
002190.SZ,成飞集成,sz002190
002191.SZ,劲嘉股份,sz002191
002192.SZ,融捷股份,sz002192
002193.SZ,如意集团,sz002193
002194.SZ,武汉凡谷,sz002194
002195.SZ,岩山科技,sz002195
002196.SZ,方正电机,sz002196
002197.SZ,ST证通,sz002197
002198.SZ,嘉应制药,sz002198
002199.SZ,*ST东晶,sz002199
002200.SZ,*ST交投,sz002200
002201.SZ,九鼎新材,sz002201
002202.SZ,金风科技,sz002202
002203.SZ,海亮股份,sz002203
002204.SZ,大连重工,sz002204
002205.SZ,国统股份,sz002205
002206.SZ,海 利 得,sz002206
002207.SZ,准油股份,sz002207
002208.SZ,合肥城建,sz002208
002209.SZ,达 意 隆,sz002209
002210.SZ,飞马国际,sz002210
002211.SZ,ST宏达,sz002211
002212.SZ,天融信,sz002212
002213.SZ,大为股份,sz002213
002214.SZ,*ST大立,sz002214
002215.SZ,诺 普 信,sz002215
002216.SZ,三全食品,sz002216
002217.SZ,合力泰,sz002217
002218.SZ,拓日新能,sz002218
002219.SZ,新里程,sz002219
002221.SZ,东华能源,sz002221
002222.SZ,福晶科技,sz002222
002223.SZ,鱼跃医疗,sz002223
002224.SZ,三 力 士,sz002224
002225.SZ,濮耐股份,sz002225
002226.SZ,江南化工,sz002226
002227.SZ,奥 特 迅,sz002227
002228.SZ,合兴包装,sz002228
002229.SZ,鸿博股份,sz002229
002230.SZ,科大讯飞,sz002230
002231.SZ,*ST奥维,sz002231
002232.SZ,启明信息,sz002232
002233.SZ,塔牌集团,sz002233
002234.SZ,民和股份,sz002234
002235.SZ,安妮股份,sz002235
002236.SZ,大华股份,sz002236
002237.SZ,恒邦股份,sz002237
002238.SZ,天威视讯,sz002238
002239.SZ,奥特佳,sz002239
002240.SZ,盛新锂能,sz002240
002241.SZ,歌尔股份,sz002241
002242.SZ,九阳股份,sz002242
002243.SZ,力合科创,sz002243
002244.SZ,滨江集团,sz002244
002245.SZ,蔚蓝锂芯,sz002245
002246.SZ,北化股份,sz002246
002247.SZ,聚力文化,sz002247
002248.SZ,华东数控,sz002248
002249.SZ,大洋电机,sz002249
002250.SZ,联化科技,sz002250
002251.SZ,步步高,sz002251
002252.SZ,上海莱士,sz002252
002253.SZ,*ST智胜,sz002253
002254.SZ,泰和新材,sz002254
002255.SZ,海陆重工,sz002255
002256.SZ,兆新股份,sz002256
002258.SZ,利尔化学,sz002258
002259.SZ,升达林业,sz002259
002261.SZ,拓维信息,sz002261
002262.SZ,恩华药业,sz002262
002263.SZ,大东南,sz002263
002264.SZ,新 华 都,sz002264
002265.SZ,建设工业,sz002265
002266.SZ,浙富控股,sz002266
002267.SZ,陕天然气,sz002267
002268.SZ,电科网安,sz002268
002269.SZ,美邦服饰,sz002269
002270.SZ,华明装备,sz002270
002271.SZ,东方雨虹,sz002271
002272.SZ,川润股份,sz002272
002273.SZ,水晶光电,sz002273
002274.SZ,华昌化工,sz002274
002275.SZ,桂林三金,sz002275
002276.SZ,万马股份,sz002276
002277.SZ,友阿股份,sz002277
002278.SZ,神开股份,sz002278
002279.SZ,久其软件,sz002279
002281.SZ,光迅科技,sz002281
002282.SZ,博深股份,sz002282
002283.SZ,天润工业,sz002283
002284.SZ,亚太股份,sz002284
002285.SZ,世联行,sz002285
002286.SZ,保龄宝,sz002286
002287.SZ,奇正藏药,sz002287
002289.SZ,*ST宇顺,sz002289
002290.SZ,禾盛新材,sz002290
002291.SZ,遥望科技,sz002291
002292.SZ,奥飞娱乐,sz002292
002293.SZ,罗莱生活,sz002293
002294.SZ,信立泰,sz002294
002295.SZ,精艺股份,sz002295
002296.SZ,辉煌科技,sz002296
002297.SZ,博云新材,sz002297
002298.SZ,中电鑫龙,sz002298
002299.SZ,圣农发展,sz002299
002300.SZ,太阳电缆,sz002300
002301.SZ,齐心集团,sz002301
002302.SZ,西部建设,sz002302
002303.SZ,美盈森,sz002303
002304.SZ,洋河股份,sz002304
002305.SZ,*ST南置,sz002305
002306.SZ,*ST云网,sz002306
002307.SZ,北新路桥,sz002307
002309.SZ,中利集团,sz002309
002310.SZ,东方园林,sz002310
002311.SZ,海大集团,sz002311
002312.SZ,川发龙蟒,sz002312
002313.SZ,日海智能,sz002313
002314.SZ,南山控股,sz002314
002315.SZ,焦点科技,sz002315
002316.SZ,亚联发展,sz002316
002317.SZ,众生药业,sz002317
002318.SZ,久立特材,sz002318
002319.SZ,乐通股份,sz002319
002320.SZ,海峡股份,sz002320
002321.SZ,华英农业,sz002321
002322.SZ,理工能科,sz002322
002323.SZ,雅博股份,sz002323
002324.SZ,普利特,sz002324
002326.SZ,永太科技,sz002326
002327.SZ,富安娜,sz002327
002328.SZ,新朋股份,sz002328
002329.SZ,皇氏集团,sz002329
002330.SZ,得利斯,sz002330
002331.SZ,皖通科技,sz002331
002332.SZ,仙琚制药,sz002332
002333.SZ,罗普斯金,sz002333
002334.SZ,英威腾,sz002334
002335.SZ,科华数据,sz002335
002337.SZ,赛象科技,sz002337
002338.SZ,奥普光电,sz002338
002339.SZ,积成电子,sz002339
002340.SZ,格林美,sz002340
002342.SZ,巨力索具,sz002342
002343.SZ,慈文传媒,sz002343
002344.SZ,海宁皮城,sz002344
002345.SZ,潮宏基,sz002345
002346.SZ,柘中股份,sz002346
002347.SZ,泰尔股份,sz002347
002348.SZ,高乐股份,sz002348
002349.SZ,精华制药,sz002349
002350.SZ,北京科锐,sz002350
002351.SZ,漫步者,sz002351
002352.SZ,顺丰控股,sz002352
002353.SZ,杰瑞股份,sz002353
002354.SZ,天娱数科,sz002354
002355.SZ,兴民智通,sz002355
002356.SZ,赫美集团,sz002356
002357.SZ,富临运业,sz002357
002358.SZ,森源电气,sz002358
002360.SZ,同德化工,sz002360
002361.SZ,神剑股份,sz002361
002362.SZ,汉王科技,sz002362
002363.SZ,隆基机械,sz002363
002364.SZ,中恒电气,sz002364
002365.SZ,永安药业,sz002365
002366.SZ,融发核电,sz002366
002367.SZ,康力电梯,sz002367
002368.SZ,太极股份,sz002368
002369.SZ,卓翼科技,sz002369
002370.SZ,亚太药业,sz002370
002371.SZ,北方华创,sz002371
002372.SZ,伟星新材,sz002372
002373.SZ,千方科技,sz002373
002374.SZ,中锐股份,sz002374
002375.SZ,亚厦股份,sz002375
002376.SZ,新北洋,sz002376
002377.SZ,国创高新,sz002377
002378.SZ,章源钨业,sz002378
002379.SZ,宏创控股,sz002379
002380.SZ,科远智慧,sz002380
002381.SZ,双箭股份,sz002381
002382.SZ,蓝帆医疗,sz002382
002383.SZ,合众思壮,sz002383
002384.SZ,东山精密,sz002384
002385.SZ,大北农,sz002385
002386.SZ,天原股份,sz002386
002387.SZ,维信诺,sz002387
002388.SZ,ST新亚,sz002388
002389.SZ,航天彩虹,sz002389
002390.SZ,信邦制药,sz002390
002391.SZ,长青股份,sz002391
002392.SZ,北京利尔,sz002392
002393.SZ,力生制药,sz002393
002394.SZ,联发股份,sz002394
002395.SZ,双象股份,sz002395
002396.SZ,星网锐捷,sz002396
002397.SZ,梦洁股份,sz002397
002398.SZ,垒知集团,sz002398
002399.SZ,海普瑞,sz002399
002400.SZ,省广集团,sz002400
002401.SZ,中远海科,sz002401
002402.SZ,和而泰,sz002402
002403.SZ,爱仕达,sz002403
002404.SZ,嘉欣丝绸,sz002404
002405.SZ,四维图新,sz002405
002406.SZ,远东传动,sz002406
002407.SZ,多氟多,sz002407
002408.SZ,齐翔腾达,sz002408
002409.SZ,雅克科技,sz002409
002410.SZ,广联达,sz002410
002412.SZ,汉森制药,sz002412
002413.SZ,雷科防务,sz002413
002414.SZ,高德红外,sz002414
002415.SZ,海康威视,sz002415
002416.SZ,爱施德,sz002416
002418.SZ,康盛股份,sz002418
002419.SZ,天虹股份,sz002419
002420.SZ,毅昌科技,sz002420
002421.SZ,达实智能,sz002421
002422.SZ,科伦药业,sz002422
002423.SZ,中粮资本,sz002423
002424.SZ,贵州百灵,sz002424
002425.SZ,ST凯文,sz002425
002426.SZ,胜利精密,sz002426
002427.SZ,尤夫股份,sz002427
002428.SZ,云南锗业,sz002428
002429.SZ,兆驰股份,sz002429
002430.SZ,杭氧股份,sz002430
002431.SZ,棕榈股份,sz002431
002432.SZ,九安医疗,sz002432
002434.SZ,万里扬,sz002434
002436.SZ,兴森科技,sz002436
002437.SZ,誉衡药业,sz002437
002438.SZ,江苏神通,sz002438
002439.SZ,启明星辰,sz002439
002440.SZ,闰土股份,sz002440
002441.SZ,众业达,sz002441
002442.SZ,龙星科技,sz002442
002443.SZ,金洲管道,sz002443
002444.SZ,巨星科技,sz002444
002445.SZ,中南文化,sz002445
002446.SZ,盛路通信,sz002446
002448.SZ,中原内配,sz002448
002449.SZ,国星光电,sz002449
002451.SZ,摩恩电气,sz002451
002452.SZ,长高电新,sz002452
002453.SZ,华软科技,sz002453
002454.SZ,松芝股份,sz002454
002455.SZ,百川股份,sz002455
002456.SZ,欧菲光,sz002456
002457.SZ,青龙管业,sz002457
002458.SZ,益生股份,sz002458
002459.SZ,晶澳科技,sz002459
002460.SZ,赣锋锂业,sz002460
002461.SZ,珠江啤酒,sz002461
002462.SZ,嘉事堂,sz002462
002463.SZ,沪电股份,sz002463
